Iteration,AUC,Execution Time (s),Size
1,0.75,0.862008810043335,5
1,0.25,0.771928071975708,6
1,0.5,0.6987817287445068,7
1,0.5,1.0206141471862793,8
1,0.5,0.7877507209777832,9
1,0.25,0.5451109409332275,10
